event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR38078,"11 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Sderot,31.525,34.5969,2,"Haaretz; N12; Times of Israel",National,"Interception: On 11 November 2023, Israeli military forces intercepted a 'hostile aircraft,' suspected to be a drone, that infiltrated into Israeli territory near Sderot (Ashqelon, HaDarom) from Gaza. The aircraft was likely launched by Hamas militants.",0,,1700524100
ISR38085,"11 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Nevatim,31.2242,34.881,2,"Kan News; N12",National,"On 11 November 2023, Hamas militants fired rockets from Gaza toward Nevatim (Beer Sheva, HaDarom) and surrounding areas. At least two rockets fell in open areas near Nevatim.",0,,1700524100
ISR38081,"11 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,Kissufim,31.3749,34.3984,2,"Haaretz; N12",National,"Interception: On 11 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Kissufim (Beer Sheva, HaMerkaz) and surrounding towns. Not all of the rockets hit populated areas, as some were presumably intercepted over the area of Kissufim or landed in open areas.",0,,1715641785
ISR38086,"11 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Netu'a,33.0646,35.3234,2,N12,National,"On 11 November 2023, Hezbollah forces fired two mortar bombs from Lebanon toward northern Israel, causing sirens to sound in Netu'a (Akko, HaZafon). The mortars fell and exploded in open areas near Netu'a.",0,,1716327788
ISR38128,"11 November 2023",2023,1,"Political violence",Battles,"Armed clash","Al Aqsa Martyrs Brigade",,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaMerkaz,Sharon,"Eastern Sharon","Bat Hefer",32.3331,35.0127,1,"Al Aqsa Martyrs Brigade; Long War Journal",Other-International,"On 11 November 2023, gunmen from Al Aqsa Martyrs Brigade opened fire at Israeli forces stationing in Bat Hefer (Eastern Sharon, HaMerkaz). Casualties unknown.",0,,1716327788
ISR38089,"11 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,1,"Kan News",National,"On 11 November 2023, Hamas militants fired rockets from Gaza at Beersheba (Beer Sheva, HaDarom). Shrapnel from an intercepted rocket hit a building in the city.",0,,1722898727
ISR38080,"11 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,2,"Haaretz; N12; Times of Israel",National,"On 11 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Beersheba (Beer Sheva, HaMerkaz) and surrounding areas. Not all of the rockets hit populated areas, as some rockets were intercepted over the area of Sderot and others landed in open areas.",0,,1722903298
ISR38113,"11 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Margaliyyot,33.2147,35.5449,2,"N12; Times of Israel",National,"On 11 November 2023, Hezbollah forces fired mortars and anti-tank missiles toward IDF posts along the border with Lebanon, near Margaliyyot (Zefat, HaZafon). No direct hits to populated areas or interceptions were reported. At least one missile fell in an open area, causing damage.",0,,1725317922
ISR38082,"11 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,2,Haaretz,National,"On 11 November 2023, Hezbollah forces fired an unspecified number of missiles from Lebanon that landed in open areas in the Upper Galilee, presumably near Shetula (Akko, HaZafon).",0,,1725317922
ISR38079,"11 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Kabri,33.0209,35.1484,2,"Haaretz; N12; Times of Israel",National,"Interception: On 11 November 2023, Israeli military forces intercepted a 'hostile aircraft,' suspected to be a drone, that infiltrated into Israeli territory in the area of Kabri (Akko, HaDarom) from Lebanon. The aircraft was likely launched by Hezbollah militants.",0,,1725924057
ISR37958,"10 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Sderot,31.525,34.5969,2,"Haaretz; N12",National,"Interception: On 10 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Sderot (Ashqelon, HaDarom) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Sderot or fell in open areas.",0,,1699919403
