event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR39512,"17 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Hostages and Missing Families Forum",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Jerusalem Post; N12; Times of Israel",National,"On 17 March 2024, dozens protested outside of IDF headquarters in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Protesters blocked traffic, likely by standing or walking on the roads. Members of the Hostages and Missing Families Forum took part in the protest.",0,"crowd size=dozens",1719876469
ISR39501,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Former Government of Israel (2022-); Former Military Forces of Israel (2022-); Likud Party",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,1,"Beer Sheva Net; Haaretz; Israel Hayom",Subnational-National,"On 16 March 2024, a protest took place in Beersheba (Beer Sheva, HaDarom), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Former defense minister, Likud MK, and IDF chief of staff Moshe Yaalon spoke at the protest.",0,"crowd size=no report",1711409515
ISR39548,"16 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,"13 News; Haaretz; Israel Hayom; Kan News; Ma'ariv; N12; Walla!News; Ynet",National,"On 16 March 2024, hundreds to about 2,000 demonstrated near Prime Minister Netanyahu's private residence in Caesarea (Hadera, Haifa), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Some demonstrators lit a bonfire and clashed with police forces. Police forces arrested four demonstrators on suspicion of 'igniting torches and using flammable materials.'",0,"crowd size=hundreds to about 2,000",1711409515
ISR39534,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,"Pardes Hanna Karkur",32.4741,34.9778,1,"Israel Hayom; N12; Ynet",National,"On 16 March 2024, a protest took place in Pardes Hanna Karkur (Hadera, Haifa), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the release of all hostages being held in Gaza by Hamas. Protesters blocked traffic, likely by standing or walking on the roads.",0,"crowd size=no report",1715049481
ISR39505,"16 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Crime Minister; Former Military Forces of Israel (2022-); Government of Israel (2022-); HaAvoda: Israeli Labour Party; Military Forces of Israel (2022-)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Haaretz; Israel Hayom; Kan News; Ma'ariv; N12; Times of Israel; Walla!News; Ynet",National,"On 16 March 2024, hundreds demonstrated in Tel Aviv city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Demonstrators blocked traffic on the Ayalon Highway and clashed with police forces. Police used water cannons and mounted officers to disperse demonstrators. Police detained one demonstrator. A Labor Party MK took part in the demonstration. Army reservists, IDF veterans, and Crime Minister activists took part in the demonstration. Demonstrators blocked the Ayalon Highway following the primary anti-government demonstration on Kaplan Street.",0,"crowd size=hundreds",1719876469
ISR39508,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Crime Minister; Former Military Forces of Israel (2022-); Military Forces of Israel (2022-)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Haaretz; Israel Hayom; Kan News; Ma'ariv; Times of Israel; Walla!News; Ynet",National,"On 16 March 2024, thousands protested on Kaplan Street in Tel Aviv city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Army reservists and IDF veterans from the Yom Kippur War took part in the protest, in addition to Crime Minister activists.",0,"crowd size=thousands",1719876469
ISR39513,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Government of France (2017-); Government of Germany (2021-); Hostages and Missing Families Forum; Military Forces of Israel (2022-); Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Haaretz; Israel Hayom; Kan News; Times of Israel; Walla!News; Ynet",National,"On 16 March 2024, thousands protested at 'Hostages Square' in Tel Aviv city, calling on the government to secure the release of all hostages being held in Gaza by Hamas. The protest was organized by the Hostages and Missing Families Forum. Army reservists and activists from the women's rights group Building an Alternative took part in the protest. The German and French ambassadors to Israel both spoke at the protest.",0,"crowd size=thousands",1719876469
ISR39521,"16 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Building an Alternative; Military Forces of Israel (2022-); Women (Israel)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Haaretz; Israel Hayom; Kan News; N12; Times of Israel; Walla!News; Ynet",National,"On 16 March 2024, hundreds demonstrated on Menachem Begin Road in Tel Aviv city, calling on the government to secure the release of all hostages being held in Gaza by Hamas. Demonstrators blocked traffic, lit a bonfire on the road, and clashed with police forces who attempted to disperse them. Police arrested one demonstrator. Relatives of hostages, army reservists, and activists from the women's rights group Building an Alternative took part in the demonstration. Anti-government demonstrators were also present. This demonstration occurred spontaneously, separate from the primary demonstration calling the return of hostages.",0,"crowd size=hundreds",1719876469
ISR39535,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Western Sharon",Netanya,32.3329,34.8599,1,Ynet,National,"On 16 March 2024, dozens protested in Netanya (Sharon, HaMerkaz), calling on the government to secure the release of all hostages being held in Gaza by Hamas.",0,"crowd size=dozens",1719876469
ISR39504,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Former Government of Israel (2022-); Meretz Party",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"13 News; Haaretz; Israel Hayom; Ma'ariv; Mynet; Walla!News; Ynet",National,"On 16 March 2024, about 4,000 protested in Haifa city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. A former Meretz MK spoke at the protest.",0,"crowd size=about 4,000",1721086474
ISR39506,"16 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"13 News; Haaretz; Israel Hayom; Kan News; Ma'ariv; Times of Israel; Walla!News; Ynet",National,"On 16 March 2024, about 2,000 protested at Paris Square, near the prime minister's official residence in Jerusalem (Judean Mountains), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the release of all hostages being held in Gaza by Hamas. At the end of the protest, dozens blocked traffic at Paris Square by standing, sitting, and walking on the roads. Police used a smoke grenade and forcibly cleared protesters, including instances of pushing protesters to the ground. Police forces arrested two protesters.",0,"crowd size=about 2,000",1722903299
ISR39507,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Former Government of Israel (2022-); Former Military Forces of Israel (2022-); Meretz Party",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon","Kfar Saba",32.175,34.9069,1,"Tzomet HaSharon; Ynet",Subnational-National,"On 16 March 2024, about 2,000 protested in Kfar Saba (Petah Tiqwa, HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Retired IDF brigadier general, air force pilot, and anti-Netanyahu protest leader Amir Haskel took part in the protest. A former Meretz MK also took part in the protest.",0,"crowd size=about 2,000",1725924058
ISR39515,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Military Forces of Israel (2022-)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon",Raanana,32.1836,34.8739,1,"Times of Israel; Ynet",National,"On 16 March 2024, dozens protested in Raanana (Petah Tiqwa, HaMerkaz) against military draft exemptions that are granted to members of the ultra-Orthodox community. Army reservists took part in the protest.",0,"crowd size=dozens",1725924058
ISR39536,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv",Herzliya,32.1663,34.8254,1,"Tzomet HaSharon",National,"On 16 March 2024, hundreds protested in Herzliya (Tel Aviv), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War.",0,"crowd size=hundreds",1725924058
ISR39514,"16 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Military Forces of Israel (2022-)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,Rehovot,Rehovot,31.8942,34.812,1,"Times of Israel; Walla!News; Ynet",National,"On 16 March 2024, dozens protested in Rehovot (HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also spoke out against military draft exemptions that are granted to members of the ultra-Orthodox community. Army reservists took part in the protest.",0,"crowd size=dozens",1729632673
ISR39487,"15 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Israel Hayom; N12; Times of Israel",National,"On 15 March 2024, hundreds protested outside of IDF headquarters in Tel Aviv city, calling on the government to secure the release of all hostages being held in Gaza by Hamas. Protesters blocked traffic, likely by standing or walking on the roads. Relatives of hostages took part in the protest.",0,"crowd size=hundreds",1719876469
ISR39482,"14 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Arab Ethnic Group (Israel); Students (Israel)",Protesters,"Protesters (Israel)","Students (Israel)",Protesters,Protesters-Protesters,,376,"Middle East",Israel,Jerusalem,Jerusalem,,"Jerusalem - Hebrew University",31.7949,35.2415,1,"Israel Hayom; Kan News; Srugim",National,"On 14 March 2024, dozens of Israeli Arab students protested at Jerusalem - Hebrew University in support of a Palestinian professor who was recently suspended for anti-Israel statements. Right-wing student activists held a counter-protest against the professor.",0,"crowd size=dozens",1716327789
ISR39480,"14 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); Kaplan Force; Military Forces of Israel (2022-); Movement for Quality Government in Israel; Yesh Atid",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Arutz Sheva; Israel Hayom; N12; Times of Israel; Walla!News; Ynet",National,"On 14 March 2024, about 10,000 protested at Habima Square in Tel Aviv city against military draft exemptions that are granted to members of the ultra-Orthodox community. Protesters called on the government to end the draft exemptions. Protesters also called for early elections and the dissolution of the government due to the government's handling of the Israel-Hamas War. Army reservists took part in the protest. Activists from the Kaplan Force and Movement for Quality Government in Israel took part in the protest. Head of the opposition and Yesh Atid MK Yair Lapid was present at the protest.",0,"crowd size=about 10,000",1719876469
ISR39481,"14 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Women (Israel)",Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Jerusalem Post; N12; Times of Israel; Ynet",National,"On 14 March 2024, hundreds marched and protested outside of the IDF military headquarters in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. The march and demonstration were organized by activists affiliated with women's rights groups. Demonstrators blocked Kaplan Street and briefly blocked traffic on Ayalon Highway before being forcibly removed by police forces. Some of the demonstrators carried torches.",0,"crowd size=hundreds",1719876469
ISR39436,"14 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,Haaretz,National,"On 14 March 2024, about 40 protested in Haifa city against the war in Gaza. Police forces detained one protester who was holding up a sign that said 'stop the genocide' and confiscated several other signs.",0,"crowd size=about 40",1721086474
ISR39433,"11 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Haredi Jewish Group (Israel) (Neturei Karta Faction)",Rioters,"Police Forces of Israel (2022-)","Rioters (Israel)","State forces","State forces-Rioters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains","Jerusalem - Mea Shearim",31.7878,35.2211,1,"Israel Hayom; Kikar HaShabbat; Walla!News",National,"On 11 March 2024, a group of ultra-orthodox Haredi Jews affiliated with the Neturei Karta Faction marched and demonstrated in Jerusalem - Mea Shearim (Judean Mountains) against the state of Israel. Demonstrators carried Palestinian flags and condemned the state. During the march, demonstrators clashed with local residents, some of whom threw eggs at demonstrators. Police forces cleared the demonstrators and arrested one of the demonstrators who set an Israeli flag on fire.",0,"crowd size=no report",1716327789
ISR39457,"10 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains","Jerusalem - Givat Ram",31.7755,35.2027,1,"Arutz Sheva; Haaretz; Jerusalem Post; Ma'ariv; News 0404; Now 14; Times of Israel; Ynet",National,"On 10 March 2024, dozens set up tents and demonstrated outside of Knesset in Jerusalem - Givat Ram (Judean Mountains), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Some demonstrators set tires on fire and clashed with police. One demonstrator was detained after they bit a police officer. Police forces forcibly dispersed demonstrators and dismantled the tents. Some officers were documented dragging demonstrators away.",0,"crowd size=dozens",1716327789
ISR39456,"10 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Ynet",National,"On 10 March 2024, dozens protested in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza. Relatives of hostages took part in the protest.",0,"crowd size=dozens",1719876469
ISR39438,"09 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Former Military Forces of Israel (2022-)",Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,"13 News; Haaretz; Israel Hayom; N12; Walla!News; Ynet",National,"On 9 March 2024, about 1,000 to 1,500 protested near Prime Minister Netanyahu's private residence in Caesarea (Hadera, Haifa), calling for early elections and Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. A retired brigadier general spoke at the protest. Police forces detained one protester on suspicion of 'threatening and assaulting police officers.' The protester was later released after no evidence of threats or assault was presented.",0,"crowd size=about 1,000 to 1,500",1710803234
ISR39447,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,Eilat,29.5581,34.9482,1,Walla!News,National,"On 9 March 2024, an anti-government protest took place in Eilat (Beer Sheva, HaDarom), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War.",0,"crowd size=no report",1710803234
ISR39444,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,"Pardes Hanna Karkur",32.4741,34.9778,1,"N12; Ynet",National,"On 9 March 2024, hundreds protested in Pardes Hanna Karkur (Hadera, Haifa), calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Protesters also called for early elections due to the government's handling of the Israel-Hamas War.",0,"crowd size=hundreds",1715049481
ISR39604,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Arab Ethnic Group (Israel); Jewish Group (Israel); Peace Partnership; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Eastern Sharon","Et Taiyiba",32.2662,35.0089,1,"Times of Israel",National,"On 9 March 2024, a protest took place in Et Taiyiba (Sharon, HaMerkaz), calling for an end to the Gaza war. The protest was organized by Peace Partnership, and also marked International Women's Day.",0,"crowd size=no report",1716327789
ISR39445,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaZafon,Zefat,"Hazor Region","Rosh Pinna",32.9689,35.5426,1,Walla!News,National,"On 9 March 2024, an anti-government protest took place in Rosh Pinna (Zefat, HaZafon), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War.",0,"crowd size=no report",1716850486
ISR39434,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Former Military Forces of Israel (2022-)",Protesters,"Protesters (Israel)",,Protesters,Protesters-Protesters,,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Haaretz; Israel Hayom; Jerusalem Post; Ma'ariv; N12; Times of Israel; Walla!News; Ynet",National,"On 9 March 2024, about 20,000 protested on Kaplan Street in Tel Aviv city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. A former IDF intelligence chief spoke at the protest. Netanyahu supporters held a small counter-protest in support of the government.",0,"crowd size=about 20,000",1719876469
ISR39435,"09 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; BE106; Haaretz; Israel Hayom; Jerusalem Post; Ma'ariv; N12; Times of Israel; Walla!News; Ynet",Subnational-National,"On 9 March 2024, thousands demonstrated in Tel Aviv city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Demonstrators blocked traffic on the Ayalon Highway and other locations. Clashes broke out between police forces and demonstrators. One of the demonstrators threw a smoke grenade at police. Police forces forcibly arrested 16 demonstrators and used a water cannon to disperse demonstrators. These events took place after the main anti-government demonstration in the city.",0,"crowd size=thousands",1719876469
ISR39439,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Hostages and Missing Families Forum; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Haaretz; Ma'ariv; Times of Israel",National,"On 9 March 2024, thousands protested at 'Hostages Square' in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Protesters emphasized the 19 women still being held hostage, as a way to mark International Women's Day. Relatives of hostages took part in the protest. The Hostages and Missing Families Forum organized the protest.",0,"crowd size=thousands",1719876469
ISR39437,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); HaAvoda: Israeli Labour Party",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"Haaretz; Israel Hayom",National,"On 9 March 2024, about 2,000 marched and protested in Haifa city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. A Labor party MK spoke at the protest.",0,"crowd size=about 2,000",1721086474
ISR39441,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Arab Ethnic Group (Israel); Jewish Group (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,"Alexander Mountain","Umm el Fahm",32.5173,35.1535,1,Haaretz,National,"On 9 March 2024, about 200 Israeli Arab and Jewish activists protested in Umm el Fahm (Hadera, Haifa) against the war in Gaza, calling for an immediate ceasefire.",0,"crowd size=about 200",1721691355
ISR39440,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haaretz; Israel Hayom; Times of Israel",National,"On 9 March 2024, hundreds protested outside of the president's residence in Jerusalem (Judean Mountains), calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Relatives of hostages took part in the protest. Protesters also called for early elections due to the government's handling of the Israel-Hamas War.",0,"crowd size=hundreds",1722903299
ISR39449,"09 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv",Herzliya,32.1663,34.8254,1,Ynet,National,"On 9 March 2024, a protest took place outside of a police station in Herzliya (Tel Aviv), calling for the release of protesters who were arrested during demonstrations in Tel Aviv. Police forces detained three of the protesters.",0,"crowd size=no report",1725924058
ISR39450,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon",Raanana,32.1836,34.8739,1,Ynet,National,"On 9 March 2024, a protest took place in Raanana (Petah Tiqwa, HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters blocked traffic, likely by standing or walking on the roads. A passerby sprayed a protester with teargas, leading to hospitalization.",0,"crowd size=no report",1725924058
ISR39451,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Former Military Forces of Israel (2022-)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon","Kfar Saba",32.175,34.9069,1,Ynet,National,"On 9 March 2024, a protest took place in Kfar Saba (Petah Tiqwa, HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. A former IDF Chief of Staff took part in the protest.",0,"crowd size=no report",1725924058
ISR39452,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv",Herzliya,32.1663,34.8254,1,"Israel Hayom; Ynet",National,"On 9 March 2024, about 1,000 protested in Herzliya (Tel Aviv), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. The mayor-elect of the city took part in the protest.",0,"crowd size=about 1,000",1725924058
ISR39448,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); HaAvoda: Israeli Labour Party; Yesh Atid",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,Rehovot,Rehovot,31.8942,34.812,1,"Walla!News; Ynet",National,"On 9 March 2024, about 300 protested in Rehovot (HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Two Yesh Atid MKs and one Labor party MK took part in the protest. Protesters also called on the government to secure the release of all hostages being held in Gaza by Hamas.",0,"crowd size=no report",1729632673
ISR39602,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Arab Ethnic Group (Israel); Jewish Group (Israel); Peace Partnership",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Eastern Sharon",Tirah,32.2341,34.9502,1,"Times of Israel",National,"On 9 March 2024, about 300 Israeli Arabs and Jews protested in Tirah (Sharon, HaMerkaz) calling for an end to the Gaza war. The protest was organized by the Peace Partnership.",0,"crowd size=about 300",1729632673
ISR39446,"09 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,1,Walla!News,National,"On 9 March 2024, an anti-government protest took place in Nahariyya (Akko, HaZafon), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War.",0,"crowd size=no report",1730180179
ISR39422,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Gerar,"Bet Qama",31.4475,34.7623,1,Ynet,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Bet Qama (Beer Sheva, HaDarom), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1710202794
ISR39350,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Military Forces of Israel (2022-); Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,"Alexander Mountain",Amikam,32.5635,35.0208,1,"Jerusalem Post; Ynet",National,"On 8 March 2024, dozens protested outside of Defense Minister Yoav Gallant's home in Amikam (Hadera, Haifa), calling for 'equal IDF recruitment for all,' including the ultra-orthodox Haredi population. Protesters called for the end of IDF draft exemptions for Haredi Jews. Army reservists and mothers of soldiers took part in the protest.",0,"crowd size=dozens",1715049481
ISR39424,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,"Rishon LeZiyyon",Ayanot,31.9159,34.7681,2,Ynet,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Ayanot (Rehovot, HaMerkaz), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1715049481
ISR39428,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,Karmiel,32.9171,35.305,1,Haaretz,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Karmiel (Akko, HaZafon), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1719274430
